"country","date","lc_class","lc_desc","function (x, y = NULL, na.rm = FALSE, use) 
{
    if (missing(use)) 
        use <- if (na.rm) 
            ""na.or.complete""
        else ""everything""
    na.method <- pmatch(use, c(""all.obs"", ""complete.obs"", ""pairwise.complete.obs"", ""everything"", ""na.or.complete""))
    if (is.na(na.method)) 
        stop(""invalid 'use' argument"")
    if (is.data.frame(x)) 
        x <- as.matrix(x)
    else stopifnot(is.atomic(x))
    if (is.data.frame(y)) 
        y <- as.matrix(y)
    else stopifnot(is.atomic(y))
    .Call(C_cov, x, y, na.method, FALSE)
}"
"BW",2024-05-15,130,"Grassland",1.75857037398335e-06
"ZW",2024-05-15,130,"Grassland",1.51581681321674e-06
"BW",2024-05-15,180,"Flooded Vegetation",1.47151849518736e-06
"ZW",2024-05-15,180,"Flooded Vegetation",8.38438043688373e-07
"BW",2024-05-15,190,"Built areas",1.44751004427235e-06
"ZW",2024-05-15,190,"Built areas",1.28397389063503e-06
"BW",2024-05-15,200,"Bare areas",1.65989822683859e-06
"ZW",2024-05-15,200,"Bare areas",1.28934129861591e-06
"ZW",2024-05-15,210,"Water bodies",7.71783845103211e-07
"BW",2024-06-15,10,"Crops rainfed",1.07431085492752e-06
"ZW",2024-06-15,10,"Crops rainfed",1.91334525164397e-06
"BW",2024-06-15,30,"Crop-tree mosaic",1.20620820497071e-06
"ZW",2024-06-15,30,"Crop-tree mosaic",1.94188807256523e-06
"BW",2024-06-15,60,"Woodland",1.07185736559584e-06
"ZW",2024-06-15,60,"Woodland",2.10848681033212e-06
"BW",2024-06-15,120,"Shrubland",1.19199502274321e-06
"ZW",2024-06-15,120,"Shrubland",1.3728935094536e-06
"BW",2024-06-15,130,"Grassland",1.21612960188285e-06
"ZW",2024-06-15,130,"Grassland",1.6060303838476e-06
"BW",2024-06-15,180,"Flooded Vegetation",1.77612777271271e-06
"ZW",2024-06-15,180,"Flooded Vegetation",1.50647503442787e-06
"BW",2024-06-15,190,"Built areas",1.78364086877991e-06
"ZW",2024-06-15,190,"Built areas",1.01232836359282e-06
"BW",2024-06-15,200,"Bare areas",1.7003595838941e-06
"ZW",2024-06-15,200,"Bare areas",1.01516775430355e-06
"ZW",2024-06-15,210,"Water bodies",1.27689089663116e-06
"BW",2024-07-15,10,"Crops rainfed",1.05471533077027e-07
"ZW",2024-07-15,10,"Crops rainfed",3.33028790297643e-07
"BW",2024-07-15,30,"Crop-tree mosaic",1.02634017912881e-07
"ZW",2024-07-15,30,"Crop-tree mosaic",2.19938694759954e-07
"BW",2024-07-15,60,"Woodland",8.39684291554253e-08
"ZW",2024-07-15,60,"Woodland",3.79026734770877e-07
"BW",2024-07-15,120,"Shrubland",9.6575750463817e-08
"ZW",2024-07-15,120,"Shrubland",2.21758491241334e-07
"BW",2024-07-15,130,"Grassland",1.03479459221325e-07
"ZW",2024-07-15,130,"Grassland",2.06670370795048e-07
"BW",2024-07-15,180,"Flooded Vegetation",8.66338659669644e-08
"ZW",2024-07-15,180,"Flooded Vegetation",3.00799777109298e-07
"BW",2024-07-15,190,"Built areas",8.52999662015463e-08
"ZW",2024-07-15,190,"Built areas",3.27310085843337e-07
"BW",2024-07-15,200,"Bare areas",9.5521786865199e-08
"ZW",2024-07-15,200,"Bare areas",3.37459823640529e-07
"ZW",2024-07-15,210,"Water bodies",2.60873889292567e-07
"BW",2024-08-15,10,"Crops rainfed",3.3375439444951e-06
"ZW",2024-08-15,10,"Crops rainfed",1.47173994198808e-06
"BW",2024-08-15,30,"Crop-tree mosaic",2.40435700533806e-06
"ZW",2024-08-15,30,"Crop-tree mosaic",1.66136108058107e-06
"BW",2024-08-15,60,"Woodland",3.65178986091513e-06
"ZW",2024-08-15,60,"Woodland",1.24151331573432e-06
"BW",2024-08-15,120,"Shrubland",3.22902473471471e-06
"ZW",2024-08-15,120,"Shrubland",1.6823094736958e-06
"BW",2024-08-15,130,"Grassland",3.28553648632016e-06
"ZW",2024-08-15,130,"Grassland",1.86835329058981e-06
"BW",2024-08-15,180,"Flooded Vegetation",2.30808949389619e-06
"ZW",2024-08-15,180,"Flooded Vegetation",1.36997323935271e-06
"BW",2024-08-15,190,"Built areas",2.30175305659941e-06
"ZW",2024-08-15,190,"Built areas",1.36975670690898e-06
"BW",2024-08-15,200,"Bare areas",2.39856684939047e-06
"ZW",2024-08-15,200,"Bare areas",1.33142441427481e-06
"ZW",2024-08-15,210,"Water bodies",1.44328816739527e-06
"BW",2024-09-15,10,"Crops rainfed",7.23277520345714e-08
"ZW",2024-09-15,10,"Crops rainfed",1.03209040845749e-07
"BW",2024-09-15,30,"Crop-tree mosaic",7.28062878064969e-08
"ZW",2024-09-15,30,"Crop-tree mosaic",9.95943162127284e-08
"BW",2024-09-15,60,"Woodland",1.44033763397132e-07
"ZW",2024-09-15,60,"Woodland",1.32067029047954e-07
"BW",2024-09-15,120,"Shrubland",1.50469969703414e-07
"ZW",2024-09-15,120,"Shrubland",6.62008642998867e-08
"BW",2024-09-15,130,"Grassland",1.97385429280023e-07
"ZW",2024-09-15,130,"Grassland",1.18773157628995e-07
"BW",2024-09-15,180,"Flooded Vegetation",5.82117706350395e-08
"ZW",2024-09-15,180,"Flooded Vegetation",7.07828065334326e-08
"BW",2024-09-15,190,"Built areas",5.86426978088639e-08
"ZW",2024-09-15,190,"Built areas",6.27154123865252e-08
"BW",2024-09-15,200,"Bare areas",6.09241591397087e-08
"ZW",2024-09-15,200,"Bare areas",6.25001490561772e-08
"ZW",2024-09-15,210,"Water bodies",6.60086799519416e-08
"BW",2024-10-15,10,"Crops rainfed",7.54267953934511e-06
"ZW",2024-10-15,10,"Crops rainfed",4.65491740479054e-06
"BW",2024-10-15,30,"Crop-tree mosaic",7.73950028992963e-06
"ZW",2024-10-15,30,"Crop-tree mosaic",4.78243847898143e-06
"BW",2024-10-15,60,"Woodland",6.54504594063738e-06
"ZW",2024-10-15,60,"Woodland",5.00005863050742e-06
"BW",2024-10-15,120,"Shrubland",6.51124158748699e-06
"ZW",2024-10-15,120,"Shrubland",5.32381978250151e-06
"BW",2024-10-15,130,"Grassland",6.79572168556616e-06
"ZW",2024-10-15,130,"Grassland",5.3682190433257e-06
"BW",2024-10-15,180,"Flooded Vegetation",5.48347213987506e-06
"ZW",2024-10-15,180,"Flooded Vegetation",3.68479848662108e-06
"BW",2024-10-15,190,"Built areas",5.48713205716922e-06
"ZW",2024-10-15,190,"Built areas",4.26260228151409e-06
"BW",2024-10-15,200,"Bare areas",5.42497501442552e-06
"ZW",2024-10-15,200,"Bare areas",4.11381461162819e-06
"ZW",2024-10-15,210,"Water bodies",3.91737618992525e-06
"BW",2024-11-15,10,"Crops rainfed",4.25660371082682e-05
"ZW",2024-11-15,10,"Crops rainfed",3.30475419403239e-05
"BW",2024-11-15,30,"Crop-tree mosaic",3.85536870782304e-05
"ZW",2024-11-15,30,"Crop-tree mosaic",3.54533320634694e-05
"BW",2024-11-15,60,"Woodland",4.47246643048974e-05
"ZW",2024-11-15,60,"Woodland",3.56429229829309e-05
"BW",2024-11-15,120,"Shrubland",4.4552885375576e-05
"ZW",2024-11-15,120,"Shrubland",2.90440612469672e-05
"BW",2024-11-15,130,"Grassland",4.58115346144308e-05
"ZW",2024-11-15,130,"Grassland",3.60328807436327e-05
"BW",2024-11-15,180,"Flooded Vegetation",3.33551129065076e-05
"ZW",2024-11-15,180,"Flooded Vegetation",2.75762383049975e-05
"BW",2024-11-15,190,"Built areas",3.3387535950169e-05
"ZW",2024-11-15,190,"Built areas",2.74349438498649e-05
"BW",2024-11-15,200,"Bare areas",3.34550136488941e-05
"ZW",2024-11-15,200,"Bare areas",2.69151132670231e-05
"ZW",2024-11-15,210,"Water bodies",2.8386795134872e-05
"BW",2024-12-16,10,"Crops rainfed",5.59308079085527e-05
"ZW",2024-12-16,10,"Crops rainfed",6.36032915505172e-05
"BW",2024-12-16,30,"Crop-tree mosaic",5.34261053068456e-05
"ZW",2024-12-16,30,"Crop-tree mosaic",5.90184833297977e-05
"BW",2024-12-16,60,"Woodland",5.52274996688593e-05
"ZW",2024-12-16,60,"Woodland",6.42742692556538e-05
"BW",2024-12-16,120,"Shrubland",5.64237259795726e-05
"ZW",2024-12-16,120,"Shrubland",6.18733108526658e-05
"BW",2024-12-16,130,"Grassland",5.89752339161095e-05
"ZW",2024-12-16,130,"Grassland",5.81120146952154e-05
"BW",2024-12-16,180,"Flooded Vegetation",5.60527048553529e-05
"ZW",2024-12-16,180,"Flooded Vegetation",8.75369055742899e-05
"BW",2024-12-16,190,"Built areas",5.60464577574749e-05
"ZW",2024-12-16,190,"Built areas",6.31189755919319e-05
"BW",2024-12-16,200,"Bare areas",5.60888974228954e-05
"ZW",2024-12-16,200,"Bare areas",6.28093548584729e-05
"ZW",2024-12-16,210,"Water bodies",8.95718395322151e-05
"BW",2025-01-16,10,"Crops rainfed",3.96701897177337e-05
"ZW",2025-01-16,10,"Crops rainfed",4.99157931952505e-05
"BW",2025-01-16,30,"Crop-tree mosaic",3.45142599534094e-05
"ZW",2025-01-16,30,"Crop-tree mosaic",5.21227102030812e-05
"BW",2025-01-16,60,"Woodland",4.00776922567924e-05
"ZW",2025-01-16,60,"Woodland",5.0240654477196e-05
"BW",2025-01-16,120,"Shrubland",4.06731727111178e-05
"ZW",2025-01-16,120,"Shrubland",4.88534226049431e-05
"BW",2025-01-16,130,"Grassland",4.04637056062344e-05
"ZW",2025-01-16,130,"Grassland",5.3240707754642e-05
"BW",2025-01-16,180,"Flooded Vegetation",4.01327269099892e-05
"ZW",2025-01-16,180,"Flooded Vegetation",3.97478782897218e-05
"BW",2025-01-16,190,"Built areas",4.01889083150309e-05
"ZW",2025-01-16,190,"Built areas",4.97421693601072e-05
"BW",2025-01-16,200,"Bare areas",3.97010780060307e-05
"ZW",2025-01-16,200,"Bare areas",5.05622665514238e-05
"ZW",2025-01-16,210,"Water bodies",3.64673190075416e-05
"BW",2025-02-15,10,"Crops rainfed",3.08693462801059e-05
"ZW",2025-02-15,10,"Crops rainfed",1.64120527527426e-05
"BW",2025-02-15,30,"Crop-tree mosaic",2.9689646258443e-05
"ZW",2025-02-15,30,"Crop-tree mosaic",1.732343228564e-05
"BW",2025-02-15,60,"Woodland",2.93623053226994e-05
"ZW",2025-02-15,60,"Woodland",2.12732351325604e-05
"BW",2025-02-15,120,"Shrubland",2.93243804126978e-05
"ZW",2025-02-15,120,"Shrubland",1.98571392800694e-05
"BW",2025-02-15,130,"Grassland",2.93786477088536e-05
"ZW",2025-02-15,130,"Grassland",2.11493382930162e-05
"BW",2025-02-15,180,"Flooded Vegetation",2.76602658158407e-05
"ZW",2025-02-15,180,"Flooded Vegetation",1.66123022492497e-05
"BW",2025-02-15,190,"Built areas",2.75729653367307e-05
"ZW",2025-02-15,190,"Built areas",1.55368748148315e-05
"BW",2025-02-15,200,"Bare areas",2.82697359911149e-05
"ZW",2025-02-15,200,"Bare areas",1.50067598951864e-05
"ZW",2025-02-15,210,"Water bodies",1.65457255483805e-05
"BW",2025-03-16,10,"Crops rainfed",1.56285652086468e-05
"ZW",2025-03-16,10,"Crops rainfed",7.60021649651377e-06
"BW",2025-03-16,30,"Crop-tree mosaic",1.31299707709199e-05
"ZW",2025-03-16,30,"Crop-tree mosaic",6.88044337615112e-06
"BW",2025-03-16,60,"Woodland",1.39004204092705e-05
"ZW",2025-03-16,60,"Woodland",7.82231866420203e-06
"BW",2025-03-16,120,"Shrubland",1.31578965597674e-05
"ZW",2025-03-16,120,"Shrubland",8.36021582374517e-06
"BW",2025-03-16,130,"Grassland",1.20624133875908e-05
"ZW",2025-03-16,130,"Grassland",7.48194139032921e-06
"BW",2025-03-16,180,"Flooded Vegetation",1.0756063725362e-05
"ZW",2025-03-16,180,"Flooded Vegetation",9.86785682517877e-06
"BW",2025-03-16,190,"Built areas",1.06216029962525e-05
"ZW",2025-03-16,190,"Built areas",7.40502948848247e-06
"BW",2025-03-16,200,"Bare areas",1.17910464465991e-05
"ZW",2025-03-16,200,"Bare areas",7.21506467016297e-06
"ZW",2025-03-16,210,"Water bodies",1.0580893123678e-05
"BW",2025-04-16,10,"Crops rainfed",4.76494766219448e-07
"ZW",2025-04-16,10,"Crops rainfed",7.30938579175474e-07
"BW",2025-04-16,30,"Crop-tree mosaic",5.25413551044564e-07
"ZW",2025-04-16,30,"Crop-tree mosaic",7.68367000736456e-07
"BW",2025-04-16,60,"Woodland",4.28486819431614e-07
"ZW",2025-04-16,60,"Woodland",8.19068964617708e-07
"BW",2025-04-16,120,"Shrubland",3.72022588506655e-07
"ZW",2025-04-16,120,"Shrubland",3.75256889060433e-07
"BW",2025-04-16,130,"Grassland",3.26433095283288e-07
"ZW",2025-04-16,130,"Grassland",5.94550693474009e-07
"BW",2025-04-16,180,"Flooded Vegetation",2.89311959950528e-07
"ZW",2025-04-16,180,"Flooded Vegetation",3.07969288862809e-07
"BW",2025-04-16,190,"Built areas",2.87151010525122e-07
"ZW",2025-04-16,190,"Built areas",4.32193358380295e-07
"BW",2025-04-16,200,"Bare areas",3.07479489127046e-07
"ZW",2025-04-16,200,"Bare areas",4.38853874129563e-07
"ZW",2025-04-16,210,"Water bodies",2.52981531761767e-07
"BW",2025-05-16,10,"Crops rainfed",3.56138121939165e-06
"ZW",2025-05-16,10,"Crops rainfed",3.61292502057801e-06
"BW",2025-05-16,30,"Crop-tree mosaic",2.94417422256594e-06
"ZW",2025-05-16,30,"Crop-tree mosaic",3.55743991158895e-06
"BW",2025-05-16,60,"Woodland",3.90283289201567e-06
"ZW",2025-05-16,60,"Woodland",4.06590726250905e-06
"BW",2025-05-16,120,"Shrubland",3.62710148118614e-06
"ZW",2025-05-16,120,"Shrubland",2.55138478240826e-06
"BW",2025-05-16,130,"Grassland",3.82595338943466e-06
"ZW",2025-05-16,130,"Grassland",3.34599900162027e-06
"BW",2025-05-16,180,"Flooded Vegetation",3.21338028992909e-06
"ZW",2025-05-16,180,"Flooded Vegetation",3.21075355002857e-06
"BW",2025-05-16,190,"Built areas",3.23111794386932e-06
"ZW",2025-05-16,190,"Built areas",1.89620862836294e-06
"BW",2025-05-16,200,"Bare areas",3.10597419236918e-06
"ZW",2025-05-16,200,"Bare areas",1.67235327808157e-06
"ZW",2025-05-16,210,"Water bodies",3.55577547417812e-06
"BW",2025-06-16,10,"Crops rainfed",5.54094025166035e-07
"ZW",2025-06-16,10,"Crops rainfed",1.46252803746851e-06
"BW",2025-06-16,30,"Crop-tree mosaic",6.86975388010708e-07
"ZW",2025-06-16,30,"Crop-tree mosaic",1.28789853298278e-06
"BW",2025-06-16,60,"Woodland",5.33933554514048e-07
"ZW",2025-06-16,60,"Woodland",1.58460583044377e-06
"BW",2025-06-16,120,"Shrubland",5.6913519402255e-07
"ZW",2025-06-16,120,"Shrubland",9.97320265102758e-07
"BW",2025-06-16,130,"Grassland",5.47811018033841e-07
"ZW",2025-06-16,130,"Grassland",1.0771029439203e-06
"BW",2025-06-16,180,"Flooded Vegetation",6.91921394030254e-07
"ZW",2025-06-16,180,"Flooded Vegetation",9.17692681503887e-07
"BW",2025-06-16,190,"Built areas",6.9403148472702e-07
"ZW",2025-06-16,190,"Built areas",1.07204470027262e-06
"BW",2025-06-16,200,"Bare areas",6.72361922672265e-07
"ZW",2025-06-16,200,"Bare areas",1.10154064714152e-06
"ZW",2025-06-16,210,"Water bodies",7.9799273260792e-07
"BW",2025-07-16,10,"Crops rainfed",3.10939123873827e-07
"ZW",2025-07-16,10,"Crops rainfed",5.0198140879041e-07
"BW",2025-07-16,30,"Crop-tree mosaic",3.44145834877249e-07
"ZW",2025-07-16,30,"Crop-tree mosaic",5.344188234223e-07
"BW",2025-07-16,60,"Woodland",2.81935910344218e-07
"ZW",2025-07-16,60,"Woodland",5.6681140422189e-07
"BW",2025-07-16,120,"Shrubland",3.00109653170606e-07
"ZW",2025-07-16,120,"Shrubland",3.50321186352173e-07
"BW",2025-07-16,130,"Grassland",2.91468798427361e-07
"ZW",2025-07-16,130,"Grassland",4.57105499376129e-07
"BW",2025-07-16,180,"Flooded Vegetation",2.76950927584678e-07
"ZW",2025-07-16,180,"Flooded Vegetation",3.39315184815766e-07
"BW",2025-07-16,190,"Built areas",2.73861843425038e-07
"ZW",2025-07-16,190,"Built areas",3.16811440673185e-07
"BW",2025-07-16,200,"Bare areas",2.98843637709582e-07
"ZW",2025-07-16,200,"Bare areas",3.17342994549108e-07
"ZW",2025-07-16,210,"Water bodies",3.07750589920043e-07
"BW",2025-08-16,10,"Crops rainfed",4.16377472398505e-08
"ZW",2025-08-16,10,"Crops rainfed",1.50204117404272e-07
"BW",2025-08-16,30,"Crop-tree mosaic",6.80956315216265e-08
"ZW",2025-08-16,30,"Crop-tree mosaic",1.29888820825853e-07
"BW",2025-08-16,60,"Woodland",3.44144511286398e-08
"ZW",2025-08-16,60,"Woodland",1.44326778618866e-07
"BW",2025-08-16,120,"Shrubland",3.8295282953185e-08
"ZW",2025-08-16,120,"Shrubland",9.27246592494813e-08
"BW",2025-08-16,130,"Grassland",3.35234914142939e-08
"ZW",2025-08-16,130,"Grassland",1.031154013665e-07
"BW",2025-08-16,180,"Flooded Vegetation",3.64067759243106e-08
"ZW",2025-08-16,180,"Flooded Vegetation",1.21026721863688e-07
"BW",2025-08-16,190,"Built areas",3.58599088201572e-08
"ZW",2025-08-16,190,"Built areas",1.57910344102317e-07
"BW",2025-08-16,200,"Bare areas",4.08719718972367e-08
"ZW",2025-08-16,200,"Bare areas",1.64625276966035e-07
"ZW",2025-08-16,210,"Water bodies",1.01801696502598e-07
"BW",2025-09-16,10,"Crops rainfed",2.63541191236797e-07
"ZW",2025-09-16,10,"Crops rainfed",7.72557236620417e-08
"BW",2025-09-16,30,"Crop-tree mosaic",1.82501603302962e-07
"ZW",2025-09-16,30,"Crop-tree mosaic",6.35717611529814e-08
"BW",2025-09-16,60,"Woodland",3.03677402082847e-07
"ZW",2025-09-16,60,"Woodland",1.09392057037812e-07
"BW",2025-09-16,120,"Shrubland",2.82201828906014e-07
"ZW",2025-09-16,120,"Shrubland",1.26662431244821e-07
"BW",2025-09-16,130,"Grassland",3.22090151611131e-07
"ZW",2025-09-16,130,"Grassland",1.1748013417024e-07
"BW",2025-09-16,180,"Flooded Vegetation",2.30682060744683e-07
"ZW",2025-09-16,180,"Flooded Vegetation",1.0093752541488e-07
"BW",2025-09-16,190,"Built areas",2.3262205672836e-07
"ZW",2025-09-16,190,"Built areas",9.97074712218763e-08
"BW",2025-09-16,200,"Bare areas",2.19842313427362e-07
"ZW",2025-09-16,200,"Bare areas",7.8547358839387e-08
"ZW",2025-09-16,210,"Water bodies",1.34952266521136e-07
"BW",2025-10-16,10,"Crops rainfed",1.92353479150185e-05
"ZW",2025-10-16,10,"Crops rainfed",6.96456418602019e-06
"BW",2025-10-16,30,"Crop-tree mosaic",1.64339494165333e-05
"ZW",2025-10-16,30,"Crop-tree mosaic",7.45074655128519e-06
"BW",2025-10-16,60,"Woodland",2.2258986881131e-05
"ZW",2025-10-16,60,"Woodland",7.29725179356585e-06
"BW",2025-10-16,120,"Shrubland",2.02897013333671e-05
"ZW",2025-10-16,120,"Shrubland",9.05749622251112e-06
"BW",2025-10-16,130,"Grassland",2.15711142661067e-05
"ZW",2025-10-16,130,"Grassland",9.71581005253958e-06
"BW",2025-10-16,180,"Flooded Vegetation",1.46199835816751e-05
"ZW",2025-10-16,180,"Flooded Vegetation",7.55278778085948e-06
"BW",2025-10-16,190,"Built areas",1.46597340062726e-05
"ZW",2025-10-16,190,"Built areas",7.63260512142778e-06
"BW",2025-10-16,200,"Bare areas",1.45681314989926e-05
"ZW",2025-10-16,200,"Bare areas",7.48358252167236e-06
"ZW",2025-10-16,210,"Water bodies",8.06623787589753e-06
"BW",2025-11-16,10,"Crops rainfed",5.26633618377359e-05
"ZW",2025-11-16,10,"Crops rainfed",3.44502969084157e-05
"BW",2025-11-16,30,"Crop-tree mosaic",4.86805771770935e-05
"ZW",2025-11-16,30,"Crop-tree mosaic",3.61034747907748e-05
"BW",2025-11-16,60,"Woodland",4.91898768395888e-05
"ZW",2025-11-16,60,"Woodland",3.42252510868022e-05
"BW",2025-11-16,120,"Shrubland",4.49960511229488e-05
"ZW",2025-11-16,120,"Shrubland",2.82505627031835e-05
"BW",2025-11-16,130,"Grassland",4.61291071447627e-05
"ZW",2025-11-16,130,"Grassland",3.11206084326521e-05
"BW",2025-11-16,180,"Flooded Vegetation",2.98538762836944e-05
"ZW",2025-11-16,180,"Flooded Vegetation",3.89990932140231e-05
"BW",2025-11-16,190,"Built areas",2.96936395898229e-05
"ZW",2025-11-16,190,"Built areas",2.63096437306392e-05
"BW",2025-11-16,200,"Bare areas",3.11803958292456e-05
"ZW",2025-11-16,200,"Bare areas",2.56900093518198e-05
"ZW",2025-11-16,210,"Water bodies",4.09570104990132e-05
"BW",2025-12-16,10,"Crops rainfed",8.19407079261928e-05
"ZW",2025-12-16,10,"Crops rainfed",8.11342347525869e-05
"BW",2025-12-16,30,"Crop-tree mosaic",8.28033240162258e-05
"ZW",2025-12-16,30,"Crop-tree mosaic",8.61896600096719e-05
"BW",2025-12-16,60,"Woodland",7.13116257913095e-05
"ZW",2025-12-16,60,"Woodland",9.34164343836137e-05
"BW",2025-12-16,120,"Shrubland",7.16486477813463e-05
"ZW",2025-12-16,120,"Shrubland",7.11171708755449e-05
"BW",2025-12-16,130,"Grassland",7.07306707600354e-05
"ZW",2025-12-16,130,"Grassland",7.93949349782042e-05
"BW",2025-12-16,180,"Flooded Vegetation",6.40657705622977e-05
"ZW",2025-12-16,180,"Flooded Vegetation",6.92682186080417e-05
"BW",2025-12-16,190,"Built areas",6.35007309028879e-05
"ZW",2025-12-16,190,"Built areas",6.25437416133167e-05
"BW",2025-12-16,200,"Bare areas",6.81231103555768e-05
"ZW",2025-12-16,200,"Bare areas",6.05140048719477e-05
"ZW",2025-12-16,210,"Water bodies",7.42178556364429e-05
"BW",2026-01-16,10,"Crops rainfed",9.94384493898492e-05
"ZW",2026-01-16,10,"Crops rainfed",8.08286143129427e-05
"BW",2026-01-16,30,"Crop-tree mosaic",9.00651161576236e-05
"ZW",2026-01-16,30,"Crop-tree mosaic",7.41202376339328e-05
"BW",2026-01-16,60,"Woodland",9.27403909875097e-05
"ZW",2026-01-16,60,"Woodland",8.52153035612399e-05
"BW",2026-01-16,120,"Shrubland",9.11939223553111e-05
"ZW",2026-01-16,120,"Shrubland",7.7099501252348e-05
"BW",2026-01-16,130,"Grassland",9.37227786396379e-05
"ZW",2026-01-16,130,"Grassland",7.1602406803452e-05
"BW",2026-01-16,180,"Flooded Vegetation",7.52701199490803e-05
"ZW",2026-01-16,180,"Flooded Vegetation",0.000114011339647755
"BW",2026-01-16,190,"Built areas",7.49510945752263e-05
"ZW",2026-01-16,190,"Built areas",5.85659516789247e-05
"BW",2026-01-16,200,"Bare areas",7.75068133164716e-05
"ZW",2026-01-16,200,"Bare areas",5.73582801735029e-05
"ZW",2026-01-16,210,"Water bodies",0.000122724473800665
"BW",2026-02-15,10,"Crops rainfed",7.79141996043819e-05
"ZW",2026-02-15,10,"Crops rainfed",6.19593589472843e-05
"BW",2026-02-15,30,"Crop-tree mosaic",8.98085530849772e-05
"ZW",2026-02-15,30,"Crop-tree mosaic",6.58260088432615e-05
"BW",2026-02-15,60,"Woodland",6.42985450816372e-05
"ZW",2026-02-15,60,"Woodland",5.80486837164921e-05
"BW",2026-02-15,120,"Shrubland",6.68370182053297e-05
"ZW",2026-02-15,120,"Shrubland",6.56634844838671e-05
"BW",2026-02-15,130,"Grassland",6.63363394061885e-05
"ZW",2026-02-15,130,"Grassland",6.44238206739948e-05
"BW",2026-02-15,180,"Flooded Vegetation",5.91537711836674e-05
"ZW",2026-02-15,180,"Flooded Vegetation",6.77540125392485e-05
"BW",2026-02-15,190,"Built areas",5.82467800995801e-05
"ZW",2026-02-15,190,"Built areas",7.39477281891565e-05
"BW",2026-02-15,200,"Bare areas",6.54577402456596e-05
"ZW",2026-02-15,200,"Bare areas",7.5318559538573e-05
"ZW",2026-02-15,210,"Water bodies",6.95593699753732e-05
"BW",2026-03-16,10,"Crops rainfed",4.84253557259321e-05
"ZW",2026-03-16,10,"Crops rainfed",4.3055884483202e-05
"BW",2026-03-16,30,"Crop-tree mosaic",4.56140696875644e-05
"ZW",2026-03-16,30,"Crop-tree mosaic",4.20178539340061e-05
"BW",2026-03-16,60,"Woodland",5.31576685166794e-05
"ZW",2026-03-16,60,"Woodland",5.20466930009353e-05
"BW",2026-03-16,120,"Shrubland",5.04993297165464e-05
"ZW",2026-03-16,120,"Shrubland",3.86952749067788e-05
"BW",2026-03-16,130,"Grassland",4.87320796184055e-05
"ZW",2026-03-16,130,"Grassland",4.52322332531257e-05
"BW",2026-03-16,180,"Flooded Vegetation",5.70886041788145e-05
"ZW",2026-03-16,180,"Flooded Vegetation",3.92594064088861e-05
"BW",2026-03-16,190,"Built areas",5.7453231420368e-05
"ZW",2026-03-16,190,"Built areas",3.17446697931e-05
"BW",2026-03-16,200,"Bare areas",5.47509163616256e-05
"ZW",2026-03-16,200,"Bare areas",3.15096694976091e-05
"ZW",2026-03-16,210,"Water bodies",3.85740888660898e-05
"BW",2026-04-16,10,"Crops rainfed",9.92025891423138e-06
"ZW",2026-04-16,10,"Crops rainfed",1.68020086236797e-05
"BW",2026-04-16,30,"Crop-tree mosaic",1.02801384400664e-05
"ZW",2026-04-16,30,"Crop-tree mosaic",1.67779957629606e-05
"BW",2026-04-16,60,"Woodland",9.79147986967812e-06
"ZW",2026-04-16,60,"Woodland",2.14549196003219e-05
"BW",2026-04-16,120,"Shrubland",9.40436059383812e-06
"ZW",2026-04-16,120,"Shrubland",8.89697743639554e-06
"BW",2026-04-16,130,"Grassland",9.33987684316417e-06
"ZW",2026-04-16,130,"Grassland",1.28576535465592e-05
